Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL
"Khách Sạn Saphir Đà Lạt có phòng ốc gọn gàng và sạch sẽ, nội thất trong phòng được trang bị đầy đủ tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tuy nhiên thì tôi thấy bữa ăn sáng ở đây ít món và không được phong phú cho lắm.,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuy nhiên nệm nằm thì hơi cứng nên không thoải mái.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Nhân viên thái độ cũng được, vị trí đi lại tương đối thuận tiện và giá cả phải chăng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nhược điểm duy nhất ở Khách Sạn Saphir Đà Lạt này là hơi ẩm thấp, nhưng bù lại sạch sẽ, tiện nghi khang trang.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bởi sự thân thiện, lịch sự trong cách giao tiếp, hỗ trợ khách hàng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Đánh giá khách sạn Sapphier tại Đà Lạt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn kiểu cổ điển, sạch nhưng đang xây dựng nên nhiều tiếng ồn.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuy nhiên, thức ăn ít món.",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lễ tân rất nhiệt tình hỗ trợ chúng tôi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chỉ có 1 góp ý nhỏ là khách sạn nên thay đổi 1 vài món trong buffet sáng vì cả 3 ngày tôi ở đây đều là những món y chang nhau thì hơi nhàm chán chút.,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng rộng rãi, sạch sẽ, gọn gàng, nội thất trong phòng được trang bị đầy đủ tiện nghi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Cảnh quan khá đẹp, có nhiều chỗ chụp hình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Từng nghỉ ngơi tại khách sạn này nên tôi nhận thấy chất lượng nơi đây cũng ổn, vệ sinh sạch sẽ, tiện nghi, nội thất cần thiết đầy đủ, nhân viên phục vụ khách hàng ổn.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Điểm trừ cho khách sạn này là nước nóng phải chờ 5 phút mới có, bữa ăn ít món.",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Trang thiết bị, nội thất được cung cấp khá đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Phòng ấm cúng, bày trí theo phong cách cổ điển rất ấn tượng !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vị trí ngay trung tâm có thể đi bộ ra chợ hay khu vực ăn uống gần đó !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi có đặt phòng tại Khách Sạn Saphir Đà Lạt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi cảm thấy hài lòng và không có phàn nàn gì về nơi đây.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đoạn đường mà Khách Sạn Saphir toạ lạc đông xe, nên hay xảy ra tình trạng kẹt xe, đi lại hơi khó.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hơn nữa, chất lượng phòng ở cũng khá tốt, phòng ở dọn dẹp vệ sinh sạch sẽ, bố trí tiện nghi, nội thất đầy đủ, nhân viên họ vui vẻ, lịch sự.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Tại khách sạn Saphir Đà Lạt có một điểm cần lưu ý thay đổi là bãi gửi xe chật và cách sắp xếp xe không hợp lý nên tôi phải đợi rất lâu mới lấy được xe.,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vừa qua tôi có đặt phòng tại khách sạn Saphir Đà Lạt thông qua hệ thống mytour và tôi khá hài lòng với mọi dịch vụ mà nơi này cung cấp từ vệ sinh phòng ốc, tiện nghi đi kèm đến vị trí toạ lạc cũng như vấn đề giá cả và nhân viên phục vụ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Tổng thể thì tôi không có gì để phàn nàn hết.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hệ thống phòng ốc tại khách sạn Saphir Đà Lạt theo tôi thì khá sạch sẽ và tiện nghi đầy đủ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Còn nhân viên thì chuyên nghiệp, nhiệt tình chào đón.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Không hài lòng về dịch vụ phòng ốc tại khách sạn Saphir Đà Lạt trong thời gian lưu trú vừa qua.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Chăn drap gối cũng dơ và tôi có báo nhân viên nhưng không xử lý được gì.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"Còn về nhân viên thì ổn, nhiệt tình, vị trí cũng gần chợ nhưng đường vào khách sạn thì nhỏ và chật.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Giá cả thì không tương xứng với chất lượng gì hết.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhìn chung tôi cảm thấy tiêu chuẩn chưa xứng đáng 4  sao và không quay lại.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Không có chỗ đun nước để pha cà phê.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Kì nghỉ vừa qua tôi có đặt phòng tại khách sạn Saphir Đà Lạt làm nơi dừng chân để nghỉ ngơi cùng gia đình và sau khi về thì tôi đánh giá mọi dịch vụ đều tốt từ vệ sinh phòng ốc, thái độ nhân viên đến tiện nghi đi kèm cũng như vị trí và giá cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Nội thất trong phòng cũng trang bị đầy đủ tiện nghi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Nhìn chung dịch vụ tại khách sạn Saphir Đà Lạt rất tốt và đáp ứng đầy đủ mọi mặt từ hệ thống phòng ốc, đội ngũ nhân viên, vị trí toạ lạc cũng như giá cả và tiện nghi đi kèm.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tôi khá ưng ý về chất lượng tại nơi này.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dù thời gian dừng chân trải nghiệm dịch vụ ở Khách Sạn Saphir Đà Lạt tương đối ngắn, nhưng tôi vẫn thấy thoải mái.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kì nghỉ vừa qua tôi có chọn khách sạn Saphir Đà Lạt làm điểm dừng chân cùng gia đình thông qua hệ thống mytour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên phục vụ ổn, vị trí thuận tiện và giá cả chấp nhận được.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tôi ở Hoàng Anh đạt xanh và Saphir.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giá ở khách sạn Saphir cao hơn nhưng đẹp hơn Hoàng Anh đạt xanh, Ở đây theo lối cổ xưa tôi không thích",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khách sạn Saphir hình anh thực tế không giống hình.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc được vệ sinh sạch sẽ, đầy đủ vật dụng cho tôi sử dụng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Vừa qua, tôi có dịp nghỉ ngơi tại Khách Sạn Saphir Đà Lạt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Do tôi ở phòng dưới nên có mùi hôi và ẩm mốc, có cảm giác khó chịu.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ngoài ra thì mọi thứ cũng ổn, nhân viên nhiệt tình, cơ sở vật chất cũng như trang thiết bị ok.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Khách sạn Saphir Đà Lạt có vị trí gần trung tâm nên thuận tiện đi lại và giá cả ok.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuy nhiên tôi không hài lòng về thái độ của nhân viên dọn phòng cho lắm vì phòng tôi có em bé nên khi vào dọn nhân viên hơi khó chịu và dọn dẹp qua loa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Trong chuyến du lịch vừa qua tôi có đặt phòng tại khách sạn Saphir Đà Lạt làm nơi nghỉ ngơi và sau khi ở đây tôi có vài nhận xét sau.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tổng quan mọi thứ cũng được từ nhân viên, phòng ốc đến vị trí, giá cả cũng như các dịch vụ khác tại đây.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Nhưng phòng ở đây tôi thấy bé.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Nhìn chung, tôi thấy khách sạn này cũng được.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách Sạn Saphir Đà Lạt nằm ngay trung tâm, ăn uống, mua sắm hay đi dạo đều dễ dàng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn hơi cổ kính nên sử dụng tv đời cũ, xem khá chán.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
Tôi cũng đã góp ý với lễ tân để họ sớm cải thiện được vấn đề này.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Theo tôi nhận thấy những dịch vụ khách sạn này đang cung cấp có chất lượng khá tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ở được giữ gìn vệ sinh sạch sẽ và trang bị tiện nghi, nội thất cần thiết đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Khách sạn nằm gần trung tâm thuận tiện di chuyển, vui chơi mà chi phí hợp lí.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhân viên khách sạn có thái độ phục vụ khách hàng chuyên nghiệp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tôi có đặt phòng tại khách sạn Saphir Đà Lạt làm chỗ nghỉ ngơi trong chuyến du lịch vừa qua và sau khi ở đây tôi có vài nhận xét sau.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhìn chung mọi thứ ổn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đội ngũ nhân viên khách sạn có cung cách phục vụ khách hàng chuyên nghiệp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Những dịch vụ khách sạn cung cấp tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Thái độ các bạn nhân viên khách sạn làm việc chuyên nghiệp, lịch sự.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thái độ của nhân viên phục vụ niềm nở và nhiệt tình.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nhân viên phục vụ ok, nhiệt tình, vị trí thuận tiện cho việc thăm quan của tôi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Phòng ốc sạch sẽ, giá cả phù hợp với nhu cầu, nội thất đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Nhân viên phục vụ ở khách sạn nhiệt tình, nhanh chóng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Giá cả cũng hợp lý, không có gì phàn nàn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Những gì khách sạn đang cung cấp tôi nhận thấy tốt như:Nhân viên có thái độ làm việc vui vẻ, nhiệt tình với khách hàng, phòng ốc được dọn dẹp vệ sinh sạch sẽ, trang thiết bị, cơ sở vật chất cần thiết đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Tổng quan thì khách sạn này có chất lượng tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Những dịch vụ khách sạn đang cung cấp nhìn chung cũng được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Các nhân viên có cung cách làm việc ổn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Phục vụ chuyên nghiệp và chu đáo nữa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thức ăn sáng được chuẩn bị ku4 càng và ngon miệng nên chúng Tôi hoàn toàn hài lòng về dịch vụ cũng như chuyến đi nghỉ mát này.,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tôi tương đối hài lòng khi chọn khách sạn này nghỉ ngơi.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hơi hướng cỗ.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Những bạn nhân viên có thái độ phục vụ khách hàng tốt, chu đáo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Trong chuyến đi vừa rồi tôi có chọn khách sạn này nghỉ ngơi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhìn chung chất lượng khách sạn ổn.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuy nhiên, tôi có nói trang trí phòng nhưng không thấy gì cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Trang thiết bị, nội thất được khách sạn bố trí tương đối đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Trang thiết bị nội thất đầy đủ, hoạt động tốt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Dịch vụ phòng ở được chú trọng vấn đề vệ sinh.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhận xét chung thời gian nghỉ ngơi lại Khách Sạn Saphir Đà Lạt, tôi thấy thoải mái.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khi về được phản hồi là những dịch vụ khách sạn đang cung cấp đều tốt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tôi có đặt 1 căn phòng ở Khách Sạn Saphir để người nhà tôi trú ngụ lại trong chuyến du lịch Đà Lạt vừa rồi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sau thời gian trải nghiệm dịch vụ về, người nhà tôi không than phiền gì hết, phục vụ tốt, phòng tốt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Khách sạn này gần chợ nên phù hợp với yêu cầu đi lại của tôi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khách sạn có vị trí trung tâm, phù hợp với yêu cầu đi lại của cá nhân tôi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên có thái độ phục vụ vui vẻ, nhiệt tình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Đây là lần thứ 2 tôi ở lại Khách Sạn Saphir Đà Lạt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do thấy dịch vụ tốt nên tôi mới quyết định quay trở lại.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Chất lượng phòng đúng mong đợi, tiện nghi đầy đủ, vệ sinh sạch sẽ.",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chỉ có điều ăn sáng hơi đơn điệu.,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đội ngũ nhân viên khách sạn có thái độ phục vụ khách hàng tốt, vui vẻ, nhiệt tình.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tôi đánh giá cao chất lượng dịch vụ ở Khách Sạn Saphir Đà Lạt này, mọi thứ đều tốt, dịch vụ đáp ứng được yêu cầu của khách, nghỉ ngơi khá thoải mái.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiết kế tiện nghi tương đối khang trang, không gian sạch sẽ.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chỉ có điều, trang thiết bị vệ sinh trong phòng tôi ở hơi cũ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Khách Sạn Saphir Đà Lạt có địa thế toạ lac tốt, ở đây đi ăn uống hay dạo chơi đều dễ dàng và tiện lợi.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bên cạnh đó, vệ sinh phòng nghỉ cũng được dọn dẹp sạch sẽ, các đồ đạc được sắp xếp ngay ngắn, gọn gàng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Để nghỉ ngơi tại đây tôi đã bỏ ra một mức giá phù hợp với chất lượng dịch vụ khách sạn đang cung cấp đến khách hàng.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vị trí thuận tiện đi lại phù hợp với yêu cầu chuyến đi vừa rồi của cá nhân tôi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chọn khách sạn Saphir Đà Lạt để nghỉ ngơi tôi hài lòng lắm.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nơi này có vị trí thuận tiện đi lại.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ở được giữ gìn vệ sinh sạch sẽ, trang thiết bị, cơ sở vật chất cơ bản khách sạn cung cấp đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Phòng ốc vệ sinh sạch sẽ, tiện nghi, trang thiết bị cơ bản đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Phòng ở được dọn dẹp vệ sinh sạch sẽ, nội thất, tiện nghi khách sạn cung cấp tương đối đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Với chi phí mà tôi bỏ ra thì dịch vụ nơi này nhìn chung cũng được.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tuy nhiên nơi này thiết bị bằng gỗ dường như hơi lâu nên nhìn giống bị đóng rêu.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dịch vụ nơi này đang có nhìn chung tôi cơ bản hài lòng.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phòng ốc tốt, vệ sinh sạch sẽ, trang thiết bị cơ bản đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Dịch vụ tốt, phòng ốc vệ sinh sạch sẽ, trang thiết bị, tiện nghi trong phòng khách sạn cung cấp đầy đủ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
